blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueKd/a,redKd/a,blueFirstTowerLane_['BOT_LANE'],blueFirstTowerLane_['MID_LANE'],blueFirstTowerLane_['TOP_LANE'],blueFirstTowerLane_[],blueDragnoType_['AIR_DRAGON'],blueDragnoType_['EARTH_DRAGON'],blueDragnoType_['FIRE_DRAGON'],blueDragnoType_['WATER_DRAGON'],blueDragnoType_[],redDragnoType_['AIR_DRAGON'],redDragnoType_['EARTH_DRAGON'],redDragnoType_['FIRE_DRAGON'],redDragnoType_['WATER_DRAGON'],redDragnoType_[],redFirstTowerLane_['BOT_LANE'],redFirstTowerLane_['MID_LANE'],redFirstTowerLane_['TOP_LANE'],redFirstTowerLane_[],blueWins
17157,3587,35,7.0,197,52,0,9,4,10,20,7,0,0,0,0,0,0,0,1,1,0,15023,1223,32,6.4,188,52,0,4,9,6,17,3,0,0,0,0,0,0,0,0,0,0,4.75,1.1111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14282,2287,33,6.6,203,48,0,3,5,2,17,4,0,0,0,0,0,0,0,1,1,0,17397,3062,35,7.0,258,59,0,5,3,6,23,6,0,0,0,0,0,0,0,0,0,1,1.0,3.6666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
13973,4523,34,6.8,244,36,0,1,2,0,23,8,0,0,0,0,0,0,0,0,0,0,14528,4103,34,6.8,217,39,0,2,1,4,27,6,0,0,0,0,0,0,0,0,0,0,0.5,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16141,2841,34,6.8,252,55,0,4,6,9,25,3,0,0,0,0,0,0,0,1,1,0,15757,1867,34,6.8,204,53,0,6,4,5,15,4,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,2.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14709,5049,35,7.0,235,61,0,1,7,2,18,5,0,0,0,0,0,0,0,0,0,0,16367,4792,36,7.2,222,56,0,7,1,9,28,2,0,0,0,0,0,0,0,1,1,0,0.42857142857142855,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16164,2034,37,7.4,222,60,0,6,1,3,15,3,0,0,0,0,0,0,0,0,0,0,14917,2567,36,7.2,248,56,0,1,6,1,79,4,0,0,0,0,0,0,0,1,1,0,9.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34739,8664,56,11.2,113,0,0,28,17,79,0,0,1,0,1,1,0,0,0,0,0,0,31116,4916,53,10.6,113,0,0,17,28,45,0,0,0,0,0,0,0,0,0,0,0,0,6.294117647058823,2.2142857142857144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
36150,8600,58,11.6,111,0,0,25,16,70,39,0,1,1,3,3,0,0,1,0,0,0,31007,2972,51,10.2,92,0,0,16,25,39,9,0,0,0,0,0,0,0,0,0,0,0,5.9375,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17902,3402,34,6.8,202,57,0,7,5,4,30,3,1,0,2,0,2,0,0,0,0,1,17264,2904,33,6.6,228,46,0,5,7,8,17,5,0,0,1,1,0,0,0,1,1,0,2.2,1.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
17177,1392,33,6.6,187,52,0,9,19,7,15,4,0,0,0,0,0,0,0,0,0,0,21993,4648,37,7.4,262,31,0,19,9,20,21,4,0,0,0,0,0,0,0,1,1,0,0.8421052631578947,4.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18293,1542,36,7.2,219,53,0,10,8,12,25,6,0,0,0,0,0,0,0,1,1,1,16797,2492,34,6.8,180,40,0,8,10,10,18,6,0,0,0,0,0,0,0,0,0,0,2.75,1.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16824,4234,35,7.0,209,54,0,7,8,8,32,3,0,0,0,0,0,0,0,0,0,1,18256,2181,36,7.2,227,64,0,8,7,14,54,4,0,0,0,0,0,0,0,0,0,0,1.875,3.142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
14111,2626,33,6.6,211,51,0,1,4,2,48,8,0,0,0,0,0,0,0,1,1,0,15855,2757,34,6.8,218,45,0,4,1,7,49,11,0,0,0,0,0,0,0,0,0,0,0.75,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16122,3834,35,7.0,232,44,0,4,8,7,18,5,0,0,0,0,0,0,0,0,0,0,17635,6665,36,7.2,224,64,0,8,4,11,17,4,0,0,0,0,0,0,0,0,0,0,1.375,4.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17927,5527,35,7.0,250,46,0,7,6,10,27,5,0,0,0,0,0,0,0,0,0,1,16699,3144,36,7.2,225,57,0,6,7,6,19,2,0,0,0,0,0,0,0,1,1,0,2.8333333333333335,1.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
17218,2597,34,6.8,254,38,0,6,7,11,20,9,0,0,0,0,0,0,0,0,0,0,17131,3726,35,7.0,218,56,0,7,6,4,19,7,0,0,0,0,0,0,0,0,0,0,2.4285714285714284,1.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
19155,3600,37,7.4,235,48,0,11,7,20,18,3,0,0,0,0,0,0,0,0,0,0,17071,2971,36,7.2,246,47,0,7,11,14,16,4,0,0,0,0,0,0,0,0,0,0,4.428571428571429,1.9090909090909092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18548,4223,35,7.0,209,59,0,6,2,9,16,6,0,0,0,0,0,0,0,1,1,0,14243,1143,33,6.6,229,57,0,2,6,1,26,4,0,0,0,0,0,0,0,0,0,0,7.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17048,2643,36,7.2,238,49,0,7,4,7,16,6,0,0,0,0,0,0,0,0,0,0,15690,1905,34,6.8,210,37,0,4,7,3,62,2,0,0,0,0,0,0,0,0,0,0,3.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15581,3646,35,7.0,206,53,0,3,6,4,15,6,0,0,0,0,0,0,0,0,0,0,16760,4075,35,7.0,260,44,0,6,3,11,18,5,0,0,0,0,0,0,0,1,1,0,1.1666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
19379,3174,36,7.2,238,74,0,10,6,16,17,5,0,0,0,0,0,0,0,1,1,1,15494,1894,32,6.4,200,44,0,6,10,8,12,3,0,0,0,0,0,0,0,0,0,0,4.333333333333333,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
23508,3238,49,9.8,125,32,0,9,17,12,10,1,0,0,0,0,0,0,0,0,0,0,32759,3214,52,10.4,205,38,0,17,9,16,23,0,1,0,3,1,1,1,0,1,1,0,1.2352941176470589,3.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18459,2714,34,6.8,226,56,0,8,4,14,16,5,1,0,1,0,0,1,0,1,1,0,15820,2295,33,6.6,195,50,0,4,8,5,64,1,0,0,0,0,0,0,0,0,0,1,5.5,1.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17444,2099,35,7.0,194,71,0,11,3,16,20,5,0,0,0,0,0,0,0,1,1,0,14732,1982,33,6.6,208,46,0,3,11,2,17,4,0,0,0,0,0,0,0,0,0,0,9.0,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18278,3475,36,7.2,225,52,0,10,4,13,16,5,0,0,0,0,0,0,0,1,1,0,15813,2953,34,6.8,240,64,0,4,10,2,14,6,0,0,0,0,0,0,0,0,0,1,5.75,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16230,1530,35,7.0,231,59,0,5,8,5,23,4,0,0,0,0,0,0,0,0,0,0,17404,1879,35,7.0,219,57,0,8,5,10,19,4,0,0,0,0,0,0,0,1,1,0,1.25,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
17797,1747,35,7.0,272,48,0,3,1,3,18,2,1,0,1,0,1,0,0,0,0,1,14070,2070,34,6.8,246,48,0,1,3,2,62,3,0,0,0,0,0,0,0,1,1,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
14246,3266,34,6.8,237,63,0,0,7,0,24,4,0,0,0,0,0,0,0,1,1,0,17313,3423,35,7.0,261,40,0,7,0,7,15,7,0,0,0,0,0,0,0,0,0,0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16137,2977,35,7.0,225,78,0,5,5,5,29,7,0,0,0,0,0,0,0,0,0,0,15467,2916,34,6.8,209,42,0,5,5,9,63,3,0,0,0,0,0,0,0,1,1,0,2.0,2.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32302,3952,53,10.6,105,0,0,19,25,51,0,0,0,0,0,0,0,0,0,0,0,0,33538,6253,55,11.0,87,0,0,25,19,78,0,0,0,0,0,0,0,0,0,0,0,0,2.8,5.421052631578948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17167,3632,35,7.0,236,48,0,8,4,8,17,2,0,0,0,0,0,0,0,1,1,1,16425,4940,34,6.8,217,70,0,4,8,7,15,2,0,0,0,0,0,0,0,0,0,0,4.0,1.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17095,4360,36,7.2,230,46,0,7,4,6,39,3,0,0,0,0,0,0,0,0,0,0,14869,5849,33,6.6,190,49,0,4,7,4,43,2,0,0,0,0,0,0,0,1,1,0,3.25,1.1428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
17825,4585,35,7.0,245,66,0,7,5,8,16,6,0,0,0,0,0,0,0,0,0,0,15937,3645,33,6.6,207,36,0,5,7,9,21,7,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16865,3785,35,7.0,258,64,0,5,3,6,18,2,0,0,0,0,0,0,0,1,1,0,14878,2093,35,7.0,187,59,0,3,5,1,36,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16745,2975,34,6.8,233,58,0,6,8,8,15,4,0,0,0,0,0,0,0,1,1,0,16480,2665,33,6.6,208,51,0,8,6,6,21,1,0,0,0,0,0,0,0,0,0,0,1.75,2.3333333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16026,3716,36,7.2,233,66,0,4,5,4,29,2,0,0,0,0,0,0,0,0,0,1,16452,2997,36,7.2,246,50,0,5,4,5,15,5,0,0,0,0,0,0,0,0,0,0,1.6,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17007,3312,36,7.2,223,76,0,6,9,8,17,4,0,0,0,0,0,0,0,1,1,0,17289,2114,34,6.8,218,44,0,9,6,7,13,3,0,0,0,0,0,0,0,0,0,1,1.5555555555555556,2.6666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17859,2309,37,7.4,270,48,0,8,6,7,18,7,0,0,0,0,0,0,0,1,1,0,15772,1542,34,6.8,179,44,0,6,8,9,57,3,0,0,0,0,0,0,0,0,0,0,2.5,1.875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16214,5129,35,7.0,261,47,0,4,8,3,16,6,0,0,0,0,0,0,0,0,0,0,17717,1922,37,7.4,226,69,0,8,4,9,14,1,0,0,0,0,0,0,0,1,1,0,0.875,4.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16243,5468,36,7.2,217,72,0,5,4,4,17,7,0,0,0,0,0,0,0,0,0,0,15183,3283,34,6.8,206,47,0,4,5,5,15,2,0,0,0,0,0,0,0,1,1,1,2.25,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
15744,3494,35,7.0,239,60,0,3,4,6,38,2,0,0,0,0,0,0,0,0,0,0,15856,2641,37,7.4,232,64,0,4,3,4,38,4,0,0,0,0,0,0,0,1,1,0,2.25,2.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
14922,3742,35,7.0,204,60,0,4,12,3,17,3,0,0,0,0,0,0,0,0,0,0,18640,3310,37,7.4,207,40,0,12,4,12,14,3,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18190,4765,35,7.0,206,56,0,11,3,16,17,3,0,0,0,0,0,0,0,0,0,1,15797,5737,34,6.8,238,48,0,3,11,9,17,4,0,0,0,0,0,0,0,0,0,0,9.0,1.0909090909090908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
19478,4773,37,7.4,242,84,0,8,2,9,18,5,1,0,1,0,0,1,0,0,0,1,14288,2828,31,6.2,215,36,0,2,8,1,17,3,0,0,0,0,0,0,0,0,0,0,8.5,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17331,2131,35,7.0,205,49,0,8,7,12,21,5,0,0,0,0,0,0,0,0,0,0,17297,1982,36,7.2,243,62,0,7,8,10,17,4,0,0,0,0,0,0,0,0,0,1,2.857142857142857,2.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16979,3394,35,7.0,183,37,0,9,10,10,13,3,0,0,0,0,0,0,0,0,0,0,17864,574,36,7.2,214,50,0,10,9,11,23,2,0,0,0,0,0,0,0,0,0,0,1.9,2.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15797,2037,36,7.2,204,61,0,6,6,3,15,1,0,0,0,0,0,0,0,0,0,0,16107,4857,36,7.2,198,70,0,6,6,6,14,4,0,0,0,0,0,0,0,1,1,0,1.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
17339,2264,36,7.2,243,62,0,6,7,5,20,4,0,0,0,0,0,0,0,1,1,0,16381,2821,34,6.8,235,33,0,7,6,7,13,0,0,0,0,0,0,0,0,0,0,0,1.5714285714285714,2.3333333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14183,1223,33,6.6,190,27,0,4,5,5,11,1,0,0,0,0,0,0,0,0,0,0,15515,2015,34,6.8,201,42,0,5,4,6,11,2,0,0,0,0,0,0,0,1,1,0,1.8,2.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16532,3372,36,7.2,234,48,0,5,8,8,12,5,0,0,0,0,0,0,0,0,0,0,18026,3991,35,7.0,249,56,0,8,5,10,14,4,0,0,0,0,0,0,0,1,1,0,1.625,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
14349,1599,34,6.8,210,56,0,2,7,3,41,1,0,0,0,0,0,0,0,0,0,0,16746,2351,35,7.0,228,47,0,7,2,13,39,4,0,0,0,0,0,0,0,1,1,1,0.7142857142857143,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
14905,1538,32,6.4,214,43,0,4,10,4,14,6,0,0,0,0,0,0,0,0,0,0,17897,4887,37,7.4,229,44,0,10,4,12,20,2,0,0,0,0,0,0,0,1,1,0,0.8,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
14022,2342,33,6.6,208,54,0,1,8,0,18,1,0,0,0,0,0,0,0,0,0,1,17849,3324,37,7.4,225,72,0,8,1,8,17,3,0,0,0,0,0,0,0,0,0,0,0.125,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15493,1558,36,7.2,218,54,0,4,8,4,38,2,0,0,0,0,0,0,0,0,0,0,17573,3116,36,7.2,214,50,0,8,4,11,41,2,0,0,0,0,0,0,0,1,1,0,1.0,4.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
14964,2664,34,6.8,261,64,0,1,2,0,20,4,0,0,0,0,0,0,0,1,1,0,15765,1740,36,7.2,245,76,0,2,1,2,37,3,0,0,0,0,0,0,0,0,0,0,0.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16578,3440,35,7.0,244,60,0,3,6,3,42,3,1,0,1,0,1,0,0,0,0,1,17414,2834,34,6.8,218,47,0,6,3,9,41,7,0,0,1,0,0,1,0,1,1,0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16982,3437,35,7.0,260,50,0,6,6,8,17,7,0,0,0,0,0,0,0,0,0,1,16332,2322,34,6.8,222,56,0,6,6,7,43,3,0,0,0,0,0,0,0,1,1,0,2.3333333333333335,2.1666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19270,5660,37,7.4,229,62,0,8,3,10,21,1,1,0,2,0,2,0,0,1,1,1,16746,2236,34,6.8,247,55,0,3,8,5,22,4,0,0,1,0,0,1,0,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
35523,6523,57,11.4,99,0,0,32,25,80,37,0,0,0,0,0,0,0,0,0,0,0,34276,4611,56,11.2,111,0,0,25,32,62,0,0,1,0,2,2,0,0,0,0,0,0,4.48,2.71875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
29106,9236,42,8.4,227,24,0,44,0,24,5,0,1,1,4,1,0,3,1,0,0,0,7920,6920,20,4.0,21,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14749,3889,34,6.8,231,55,0,1,1,1,21,5,0,0,0,0,0,0,0,0,0,1,14838,3488,34,6.8,248,59,0,1,1,2,20,4,0,0,0,0,0,0,0,1,1,0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35294,2859,58,11.6,123,0,0,28,31,63,119,0,1,0,1,1,0,0,0,0,0,0,34774,4224,58,11.6,105,0,0,31,28,72,0,0,0,0,0,0,0,0,0,0,0,0,2.935483870967742,3.6785714285714284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16338,3383,35,7.0,259,52,0,4,2,5,25,3,0,0,0,0,0,0,0,0,0,1,15146,2921,36,7.2,248,66,0,2,4,4,67,4,0,0,0,0,0,0,0,1,1,0,4.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15346,2646,35,7.0,223,52,0,4,5,8,13,3,0,0,0,0,0,0,0,1,1,0,17098,7253,35,7.0,245,40,0,5,4,4,12,3,0,0,0,0,0,0,0,0,0,1,2.4,2.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17758,2858,37,7.4,246,48,0,10,1,6,20,3,0,0,0,0,0,0,0,1,1,1,14958,2308,34,6.8,229,63,0,1,10,1,11,4,0,0,0,0,0,0,0,0,0,0,16.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17403,4393,35,7.0,194,46,0,7,10,12,25,6,0,0,0,0,0,0,0,1,1,0,17068,2017,35,7.0,216,37,0,10,7,5,17,7,0,0,0,0,0,0,0,0,0,0,1.9,2.142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18356,2381,35,7.0,245,46,0,11,6,13,17,6,0,0,0,0,0,0,0,0,0,1,16671,2526,35,7.0,191,63,0,6,11,8,17,6,0,0,0,0,0,0,0,1,1,0,4.0,1.2727272727272727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
16398,2783,36,7.2,219,40,0,7,8,6,20,7,0,0,0,0,0,0,0,1,1,0,18023,3048,36,7.2,227,60,0,8,7,10,21,6,0,0,0,0,0,0,0,0,0,1,1.625,2.5714285714285716,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17724,2999,35,7.0,211,48,0,10,6,9,16,6,0,0,0,0,0,0,0,0,0,1,16851,2916,36,7.2,234,40,0,6,10,7,22,3,0,0,0,0,0,0,0,1,1,0,3.1666666666666665,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
17674,2399,34,6.8,218,60,0,5,10,5,14,2,1,0,1,0,1,0,0,1,1,1,19065,5005,36,7.2,232,59,0,10,5,18,18,4,0,0,0,0,0,0,0,0,0,0,1.0,5.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18713,3188,36,7.2,230,64,0,10,8,15,22,5,0,0,0,0,0,0,0,1,1,0,17564,2604,35,7.0,231,52,0,8,10,10,12,8,0,0,0,0,0,0,0,0,0,0,3.125,1.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15311,2121,34,6.8,249,44,0,3,3,5,16,4,0,0,0,0,0,0,0,1,1,0,16222,3447,36,7.2,259,70,0,3,3,3,13,4,0,0,0,0,0,0,0,0,0,1,2.6666666666666665,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17210,5385,33,6.6,218,36,0,8,4,8,17,2,0,0,0,0,0,0,0,0,0,1,14477,2972,34,6.8,167,63,0,4,8,2,28,0,0,0,0,0,0,0,0,0,0,0,4.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
